Date,Store,Product_Category,Region,Sales,Quantity
2023-06-26,Store_B,Home & Garden,North,908.23,7
2023-06-26,Store_B,Sports,South,643.73,8
2023-06-26,Store_B,Food & Beverages,East,1145.89,4
2023-06-26,Store_C,Electronics,East,1929.3,6
2023-06-26,Store_C,Clothing,West,830.47,5
2023-06-26,Store_C,Home & Garden,West,560.87,4
2023-06-26,Store_C,Sports,West,270.49,3
2023-06-26,Store_C,Food & Beverages,North,1118.76,4
2023-06-27,Store_A,Electronics,South,2410.38,8
2023-06-27,Store_A,Clothing,South,1150.52,7
2023-06-27,Store_A,Home & Garden,East,843.9,7
2023-06-27,Store_A,Sports,South,780.05,9
2023-06-27,Store_A,Food & Beverages,East,1942.78,8
2023-06-27,Store_B,Electronics,West,2266.1,7
2023-06-27,Store_B,Clothing,North,1285.76,8
2023-06-27,Store_B,Home & Garden,North,781.48,6
2023-06-27,Store_B,Sports,South,538.37,6
2023-06-27,Store_B,Food & Beverages,South,1628.87,6
2023-06-27,Store_C,Electronics,North,1186.21,3
2023-06-27,Store_C,Clothing,South,826.85,5
2023-06-27,Store_C,Home & Garden,East,513.9,4
2023-06-27,Store_C,Sports,East,408.49,5
2023-06-27,Store_C,Food & Beverages,South,1079.72,4
2023-06-28,Store_A,Electronics,West,2339.52,7
2023-06-28,Store_A,Clothing,North,876.1,5
2023-06-28,Store_A,Home & Garden,South,1043.33,8
2023-06-28,Store_A,Sports,West,798.82,9
2023-06-28,Store_A,Food & Beverages,North,2442.64,10
2023-06-28,Store_B,Electronics,North,1876.35,6
2023-06-28,Store_B,Clothing,West,1124.34,7
2023-06-28,Store_B,Home & Garden,East,896.33,7
2023-06-28,Store_B,Sports,North,544.02,6
2023-06-28,Store_B,Food & Beverages,South,1712.8,7
2023-06-28,Store_C,Electronics,South,1788.01,5
2023-06-28,Store_C,Clothing,North,785.49,4
2023-06-28,Store_C,Home & Garden,West,557.86,4
2023-06-28,Store_C,Sports,South,590.19,7
2023-06-28,Store_C,Food & Beverages,North,1291.71,5
2023-06-29,Store_A,Electronics,South,2209.04,7
2023-06-29,Store_A,Clothing,West,1543.22,9
2023-06-29,Store_A,Home & Garden,North,942.89,7
2023-06-29,Store_A,Sports,South,747.64,9
2023-06-29,Store_A,Food & Beverages,East,2172.92,9
2023-06-29,Store_B,Electronics,North,2206.23,7
2023-06-29,Store_B,Clothing,West,898.6,5
2023-06-29,Store_B,Home & Garden,West,782.02,6
2023-06-29,Store_B,Sports,East,523.98,6
2023-06-29,Store_B,Food & Beverages,West,1352.2,5
2023-06-29,Store_C,Electronics,East,1768.21,5
2023-06-29,Store_C,Clothing,West,941.45,5
2023-06-29,Store_C,Home & Garden,West,556.16,4
2023-06-29,Store_C,Sports,West,377.83,4
2023-06-29,Store_C,Food & Beverages,South,1307.0,5
2023-06-30,Store_A,Electronics,North,2909.88,9
2023-06-30,Store_A,Clothing,North,1602.44,10
2023-06-30,Store_A,Home & Garden,South,1077.7,8
2023-06-30,Store_A,Sports,South,730.71,9
2023-06-30,Store_A,Food & Beverages,East,2070.72,8
2023-06-30,Store_B,Electronics,West,1831.6,6
2023-06-30,Store_B,Clothing,East,963.3,6
2023-06-30,Store_B,Home & Garden,East,911.47,7
2023-06-30,Store_B,Sports,West,600.04,7
2023-06-30,Store_B,Food & Beverages,West,1415.26,5
2023-06-30,Store_C,Electronics,South,1827.42,6
2023-06-30,Store_C,Clothing,North,808.54,5
2023-06-30,Store_C,Home & Garden,North,741.84,6
2023-06-30,Store_C,Sports,East,429.37,5
2023-06-30,Store_C,Food & Beverages,West,1012.65,4
2023-07-01,Store_A,Electronics,South,2156.46,7
2023-07-01,Store_A,Clothing,East,971.78,6
2023-07-01,Store_A,Home & Garden,East,589.31,4
2023-07-01,Store_A,Sports,West,613.21,7
2023-07-01,Store_A,Food & Beverages,South,1885.57,7
2023-07-01,Store_B,Electronics,South,1509.17,5
2023-07-01,Store_B,Clothing,South,989.08,6
2023-07-01,Store_B,Home & Garden,East,736.35,6
2023-07-01,Store_B,Sports,West,461.77,5
2023-07-01,Store_B,Food & Beverages,South,1104.75,4
2023-07-01,Store_C,Electronics,North,1488.61,4
2023-07-01,Store_C,Clothing,West,868.47,5
2023-07-01,Store_C,Home & Garden,West,505.28,4
2023-07-01,Store_C,Sports,West,304.44,3
2023-07-01,Store_C,Food & Beverages,South,605.3,2
2023-07-02,Store_A,Electronics,West,1998.09,6
2023-07-02,Store_A,Clothing,East,1123.49,7
2023-07-02,Store_A,Home & Garden,East,849.16,7
2023-07-02,Store_A,Sports,West,582.07,7
2023-07-02,Store_A,Food & Beverages,East,1599.23,6
2023-07-02,Store_B,Electronics,West,2003.93,6
2023-07-02,Store_B,Clothing,East,742.93,4
2023-07-02,Store_B,Home & Garden,North,707.68,5
2023-07-02,Store_B,Sports,North,462.97,5
2023-07-02,Store_B,Food & Beverages,North,1494.06,6
2023-07-02,Store_C,Electronics,West,1141.96,3
2023-07-02,Store_C,Clothing,South,726.35,4
2023-07-02,Store_C,Home & Garden,South,469.14,3
2023-07-02,Store_C,Sports,North,380.04,4
2023-07-02,Store_C,Food & Beverages,East,1177.01,4
2023-07-03,Store_A,Electronics,East,2983.32,9
2023-07-03,Store_A,Clothing,West,1444.87,9
2023-07-03,Store_A,Home & Garden,South,928.77,7
2023-07-03,Store_A,Sports,East,689.69,8
2023-07-03,Store_A,Food & Beverages,South,2458.38,10
2023-07-03,Store_B,Electronics,East,1287.0,4
2023-07-03,Store_B,Clothing,East,679.34,4
2023-07-03,Store_B,Home & Garden,East,962.42,8
2023-07-03,Store_B,Sports,North,637.61,7
2023-07-03,Store_B,Food & Beverages,North,1979.13,8
2023-07-03,Store_C,Electronics,South,1634.03,5
2023-07-03,Store_C,Clothing,West,904.49,5
2023-07-03,Store_C,Home & Garden,North,654.35,5
2023-07-03,Store_C,Sports,North,542.15,6
2023-07-03,Store_C,Food & Beverages,South,1396.86,5
2023-07-04,Store_A,Electronics,East,3013.92,10
2023-07-04,Store_A,Clothing,South,1458.88,9
2023-07-04,Store_A,Home & Garden,West,787.13,6
2023-07-04,Store_A,Sports,North,718.92,8
2023-07-04,Store_A,Food & Beverages,South,2081.55,8
2023-07-04,Store_B,Electronics,East,2043.72,6
2023-07-04,Store_B,Clothing,West,1077.89,6
2023-07-04,Store_B,Home & Garden,West,874.18,7
2023-07-04,Store_B,Sports,East,591.48,7
2023-07-04,Store_B,Food & Beverages,West,1816.21,7
2023-07-04,Store_C,Electronics,South,1060.88,3
2023-07-04,Store_C,Clothing,East,553.55,3
2023-07-04,Store_C,Home & Garden,West,388.36,3
2023-07-04,Store_C,Sports,North,454.94,5
2023-07-04,Store_C,Food & Beverages,East,1130.07,4
2023-07-05,Store_A,Electronics,South,2516.93,8
2023-07-05,Store_A,Clothing,North,1465.62,9
2023-07-05,Store_A,Home & Garden,West,1138.89,9
2023-07-05,Store_A,Sports,East,539.28,6
2023-07-05,Store_A,Food & Beverages,North,2127.74,8
2023-07-05,Store_B,Electronics,North,2148.02,7
2023-07-05,Store_B,Clothing,West,987.07,6
2023-07-05,Store_B,Home & Garden,North,877.62,7
2023-07-05,Store_B,Sports,West,481.5,6
2023-07-05,Store_B,Food & Beverages,North,1625.18,6
2023-07-05,Store_C,Electronics,South,1356.79,4
2023-07-05,Store_C,Clothing,West,722.1,4
2023-07-05,Store_C,Home & Garden,South,709.65,5
2023-07-05,Store_C,Sports,East,395.5,4
2023-07-05,Store_C,Food & Beverages,North,1225.28,5
2023-07-06,Store_A,Electronics,South,2215.87,7
2023-07-06,Store_A,Clothing,North,1592.99,9
2023-07-06,Store_A,Home & Garden,South,1061.8,8
2023-07-06,Store_A,Sports,North,669.97,8
2023-07-06,Store_A,Food & Beverages,East,2059.42,8
2023-07-06,Store_B,Electronics,West,1927.89,6
2023-07-06,Store_B,Clothing,West,957.37,5
2023-07-06,Store_B,Home & Garden,North,805.11,6
2023-07-06,Store_B,Sports,East,408.66,5
2023-07-06,Store_B,Food & Beverages,East,1582.99,6
2023-07-06,Store_C,Electronics,East,1577.66,5
2023-07-06,Store_C,Clothing,South,734.1,4
2023-07-06,Store_C,Home & Garden,South,702.86,5
2023-07-06,Store_C,Sports,West,333.85,4
2023-07-06,Store_C,Food & Beverages,North,923.0,3
2023-07-07,Store_A,Electronics,West,2760.51,9
2023-07-07,Store_A,Clothing,North,1603.86,10
2023-07-07,Store_A,Home & Garden,North,885.02,7
2023-07-07,Store_A,Sports,East,733.45,9
2023-07-07,Store_A,Food & Beverages,South,2464.73,10
2023-07-07,Store_B,Electronics,South,1811.73,6
2023-07-07,Store_B,Clothing,South,1064.72,6
2023-07-07,Store_B,Home & Garden,South,748.1,6
2023-07-07,Store_B,Sports,South,524.7,6
2023-07-07,Store_B,Food & Beverages,West,1903.21,7
2023-07-07,Store_C,Electronics,East,1153.39,3
2023-07-07,Store_C,Clothing,West,795.54,4
2023-07-07,Store_C,Home & Garden,East,857.1,7
2023-07-07,Store_C,Sports,North,400.8,5
2023-07-07,Store_C,Food & Beverages,South,1220.19,5
2023-07-08,Store_A,Electronics,East,1958.3,6
2023-07-08,Store_A,Clothing,West,1120.65,7
2023-07-08,Store_A,Home & Garden,East,852.13,7
2023-07-08,Store_A,Sports,South,480.11,6
2023-07-08,Store_A,Food & Beverages,East,1994.93,8
2023-07-08,Store_B,Electronics,North,1730.41,5
2023-07-08,Store_B,Clothing,West,869.49,5
2023-07-08,Store_B,Home & Garden,South,701.38,5
2023-07-08,Store_B,Sports,West,506.05,6
2023-07-08,Store_B,Food & Beverages,North,1536.74,6
2023-07-08,Store_C,Electronics,West,1173.85,3
2023-07-08,Store_C,Clothing,South,680.8,4
2023-07-08,Store_C,Home & Garden,North,410.86,3
2023-07-08,Store_C,Sports,North,284.38,3
2023-07-08,Store_C,Food & Beverages,South,1101.68,4
2023-07-09,Store_A,Electronics,West,1905.89,6
2023-07-09,Store_A,Clothing,East,1121.08,7
2023-07-09,Store_A,Home & Garden,West,933.72,7
2023-07-09,Store_A,Sports,South,540.41,6
2023-07-09,Store_A,Food & Beverages,East,1961.36,8
2023-07-09,Store_B,Electronics,South,1626.4,5
2023-07-09,Store_B,Clothing,North,959.06,5
2023-07-09,Store_B,Home & Garden,West,683.17,5
2023-07-09,Store_B,Sports,North,502.27,6
2023-07-09,Store_B,Food & Beverages,East,1343.11,5
2023-07-09,Store_C,Electronics,East,1034.31,3
2023-07-09,Store_C,Clothing,South,738.65,4
2023-07-09,Store_C,Home & Garden,North,488.73,4
2023-07-09,Store_C,Sports,West,416.87,5
2023-07-09,Store_C,Food & Beverages,East,866.23,3
2023-07-10,Store_A,Electronics,West,2782.04,9
2023-07-10,Store_A,Clothing,North,1524.37,9
2023-07-10,Store_A,Home & Garden,North,1053.58,8
2023-07-10,Store_A,Sports,West,497.53,6
2023-07-10,Store_A,Food & Beverages,North,2215.94,9
2023-07-10,Store_B,Electronics,South,2228.22,7
2023-07-10,Store_B,Clothing,West,916.8,5
2023-07-10,Store_B,Home & Garden,East,920.66,7
2023-07-10,Store_B,Sports,South,452.93,5
2023-07-10,Store_B,Food & Beverages,East,1727.86,7
2023-07-10,Store_C,Electronics,South,1896.28,6
2023-07-10,Store_C,Clothing,North,861.49,5
2023-07-10,Store_C,Home & Garden,North,688.73,5
2023-07-10,Store_C,Sports,North,456.83,5
2023-07-10,Store_C,Food & Beverages,West,1463.57,6
2023-07-11,Store_A,Electronics,North,2964.67,9
2023-07-11,Store_A,Clothing,West,1167.04,7
2023-07-11,Store_A,Home & Garden,West,1063.55,8
2023-07-11,Store_A,Sports,North,600.5,7
2023-07-11,Store_A,Food & Beverages,North,2239.41,9
2023-07-11,Store_B,Electronics,East,1846.65,6
2023-07-11,Store_B,Clothing,West,1054.09,6
2023-07-11,Store_B,Home & Garden,North,603.57,5
2023-07-11,Store_B,Sports,West,475.49,5
2023-07-11,Store_B,Food & Beverages,North,1778.08,7
2023-07-11,Store_C,Electronics,West,1725.32,5
2023-07-11,Store_C,Clothing,West,774.47,4
2023-07-11,Store_C,Home & Garden,North,760.08,6
2023-07-11,Store_C,Sports,South,449.58,5
2023-07-11,Store_C,Food & Beverages,South,1383.32,5
2023-07-12,Store_A,Electronics,North,2479.15,8
2023-07-12,Store_A,Clothing,North,1550.23,9
2023-07-12,Store_A,Home & Garden,North,1147.82,9
2023-07-12,Store_A,Sports,North,739.04,9
2023-07-12,Store_A,Food & Beverages,West,2321.63,9
2023-07-12,Store_B,Electronics,South,1848.17,6
2023-07-12,Store_B,Clothing,South,1077.91,6
2023-07-12,Store_B,Home & Garden,South,732.1,6
2023-07-12,Store_B,Sports,West,621.56,7
2023-07-12,Store_B,Food & Beverages,North,1299.03,5
2023-07-12,Store_C,Electronics,West,1449.04,4
2023-07-12,Store_C,Clothing,East,739.32,4
2023-07-12,Store_C,Home & Garden,West,775.99,6
2023-07-12,Store_C,Sports,West,414.14,5
2023-07-12,Store_C,Food & Beverages,North,1493.97,6
2023-07-13,Store_A,Electronics,South,2516.46,8
2023-07-13,Store_A,Clothing,East,1520.61,9
2023-07-13,Store_A,Home & Garden,South,946.91,7
2023-07-13,Store_A,Sports,West,683.67,8
2023-07-13,Store_A,Food & Beverages,East,2175.98,9
2023-07-13,Store_B,Electronics,South,1551.71,5
2023-07-13,Store_B,Clothing,East,758.65,4
2023-07-13,Store_B,Home & Garden,North,837.11,6
2023-07-13,Store_B,Sports,North,666.65,8
2023-07-13,Store_B,Food & Beverages,North,1485.0,6
2023-07-13,Store_C,Electronics,North,1522.26,5
2023-07-13,Store_C,Clothing,South,971.6,6
2023-07-13,Store_C,Home & Garden,North,664.36,5
2023-07-13,Store_C,Sports,South,341.1,4
2023-07-13,Store_C,Food & Beverages,West,1517.59,6
2023-07-14,Store_A,Electronics,North,2462.74,8
2023-07-14,Store_A,Clothing,East,1457.8,9
2023-07-14,Store_A,Home & Garden,West,1138.8,9
2023-07-14,Store_A,Sports,North,969.4,12
2023-07-14,Store_A,Food & Beverages,West,2429.75,10
2023-07-14,Store_B,Electronics,South,1997.61,6
2023-07-14,Store_B,Clothing,North,910.61,5
2023-07-14,Store_B,Home & Garden,East,715.31,5
2023-07-14,Store_B,Sports,South,452.75,5
2023-07-14,Store_B,Food & Beverages,South,1536.79,6
2023-07-14,Store_C,Electronics,North,1290.36,4
2023-07-14,Store_C,Clothing,South,866.9,5
2023-07-14,Store_C,Home & Garden,North,532.51,4
2023-07-14,Store_C,Sports,West,378.4,4
2023-07-14,Store_C,Food & Beverages,East,1317.23,5
2023-07-15,Store_A,Electronics,South,1974.68,6
2023-07-15,Store_A,Clothing,East,1161.16,7
2023-07-15,Store_A,Home & Garden,North,1053.55,8
2023-07-15,Store_A,Sports,South,651.46,8
2023-07-15,Store_A,Food & Beverages,West,1603.45,6
2023-07-15,Store_B,Electronics,West,1507.65,5
2023-07-15,Store_B,Clothing,North,917.32,5
2023-07-15,Store_B,Home & Garden,North,707.59,5
2023-07-15,Store_B,Sports,North,376.18,4
2023-07-15,Store_B,Food & Beverages,North,1466.27,6
2023-07-15,Store_C,Electronics,West,1205.29,4
2023-07-15,Store_C,Clothing,East,591.11,3
2023-07-15,Store_C,Home & Garden,East,648.93,5
2023-07-15,Store_C,Sports,East,291.47,3
2023-07-15,Store_C,Food & Beverages,South,1095.84,4
2023-07-16,Store_A,Electronics,North,2316.06,7
2023-07-16,Store_A,Clothing,North,956.71,5
2023-07-16,Store_A,Home & Garden,North,840.8,7
2023-07-16,Store_A,Sports,North,572.21,7
2023-07-16,Store_A,Food & Beverages,North,1980.33,8
2023-07-16,Store_B,Electronics,North,1573.22,5
2023-07-16,Store_B,Clothing,East,846.25,5
2023-07-16,Store_B,Home & Garden,East,686.05,5
2023-07-16,Store_B,Sports,West,457.82,5
2023-07-16,Store_B,Food & Beverages,South,1381.0,5
2023-07-16,Store_C,Electronics,North,799.05,2
2023-07-16,Store_C,Clothing,West,705.86,4
2023-07-16,Store_C,Home & Garden,South,447.7,3
2023-07-16,Store_C,Sports,South,360.66,4
2023-07-16,Store_C,Food & Beverages,South,1000.75,4
2023-07-17,Store_A,Electronics,North,2061.95,6
2023-07-17,Store_A,Clothing,West,1771.19,11
2023-07-17,Store_A,Home & Garden,East,863.68,7
2023-07-17,Store_A,Sports,West,755.37,9
2023-07-17,Store_A,Food & Beverages,East,2121.45,8
2023-07-17,Store_B,Electronics,South,1723.68,5
2023-07-17,Store_B,Clothing,South,798.93,4
2023-07-17,Store_B,Home & Garden,East,672.5,5
2023-07-17,Store_B,Sports,South,392.62,4
2023-07-17,Store_B,Food & Beverages,West,1927.81,8
2023-07-17,Store_C,Electronics,North,1899.63,6
2023-07-17,Store_C,Clothing,South,882.1,5
2023-07-17,Store_C,Home & Garden,North,791.87,6
2023-07-17,Store_C,Sports,East,463.22,5
2023-07-17,Store_C,Food & Beverages,North,969.8,4
2023-07-18,Store_A,Electronics,North,2426.98,8
2023-07-18,Store_A,Clothing,West,1261.13,7
2023-07-18,Store_A,Home & Garden,South,893.31,7
2023-07-18,Store_A,Sports,West,539.83,6
2023-07-18,Store_A,Food & Beverages,South,2128.11,8
2023-07-18,Store_B,Electronics,South,2293.69,7
2023-07-18,Store_B,Clothing,East,1156.77,7
2023-07-18,Store_B,Home & Garden,East,599.12,4
2023-07-18,Store_B,Sports,South,531.05,6
2023-07-18,Store_B,Food & Beverages,East,1926.28,8
2023-07-18,Store_C,Electronics,West,1619.69,5
2023-07-18,Store_C,Clothing,East,596.12,3
2023-07-18,Store_C,Home & Garden,West,427.28,3
2023-07-18,Store_C,Sports,North,389.92,4
2023-07-18,Store_C,Food & Beverages,East,1181.73,4
2023-07-19,Store_A,Electronics,West,3242.69,10
2023-07-19,Store_A,Clothing,West,1326.79,8
2023-07-19,Store_A,Home & Garden,East,741.21,6
2023-07-19,Store_A,Sports,South,767.84,9
2023-07-19,Store_A,Food & Beverages,South,2186.27,9
2023-07-19,Store_B,Electronics,East,1697.59,5
2023-07-19,Store_B,Clothing,North,1027.67,6
2023-07-19,Store_B,Home & Garden,West,866.27,7
2023-07-19,Store_B,Sports,South,558.03,6
2023-07-19,Store_B,Food & Beverages,East,1454.66,6
2023-07-19,Store_C,Electronics,North,1805.29,6
2023-07-19,Store_C,Clothing,East,1002.51,6
2023-07-19,Store_C,Home & Garden,East,634.56,5
2023-07-19,Store_C,Sports,South,349.41,4
2023-07-19,Store_C,Food & Beverages,West,1344.89,5
2023-07-20,Store_A,Electronics,West,2498.25,8
2023-07-20,Store_A,Clothing,South,1234.6,7
2023-07-20,Store_A,Home & Garden,North,1026.83,8
2023-07-20,Store_A,Sports,North,665.33,8
2023-07-20,Store_A,Food & Beverages,North,2037.1,8
2023-07-20,Store_B,Electronics,South,1788.93,5
2023-07-20,Store_B,Clothing,South,1267.91,7
2023-07-20,Store_B,Home & Garden,North,677.51,5
2023-07-20,Store_B,Sports,West,629.27,7
2023-07-20,Store_B,Food & Beverages,North,1739.3,7
2023-07-20,Store_C,Electronics,North,1500.63,5
2023-07-20,Store_C,Clothing,West,683.13,4
2023-07-20,Store_C,Home & Garden,South,462.1,3
2023-07-20,Store_C,Sports,South,398.99,4
2023-07-20,Store_C,Food & Beverages,North,1315.09,5
2023-07-21,Store_A,Electronics,South,2229.3,7
2023-07-21,Store_A,Clothing,North,1386.11,8
2023-07-21,Store_A,Home & Garden,North,772.12,6
2023-07-21,Store_A,Sports,North,679.6,8
2023-07-21,Store_A,Food & Beverages,West,2521.24,10
2023-07-21,Store_B,Electronics,East,1999.76,6
2023-07-21,Store_B,Clothing,North,955.88,5
2023-07-21,Store_B,Home & Garden,West,768.28,6
2023-07-21,Store_B,Sports,East,392.79,4
2023-07-21,Store_B,Food & Beverages,South,1747.45,7
2023-07-21,Store_C,Electronics,South,1973.84,6
2023-07-21,Store_C,Clothing,North,712.21,4
2023-07-21,Store_C,Home & Garden,North,429.33,3
2023-07-21,Store_C,Sports,East,387.03,4
2023-07-21,Store_C,Food & Beverages,West,1232.59,5
2023-07-22,Store_A,Electronics,West,2682.04,8
2023-07-22,Store_A,Clothing,South,1083.12,6
2023-07-22,Store_A,Home & Garden,East,741.22,6
2023-07-22,Store_A,Sports,North,455.08,5
2023-07-22,Store_A,Food & Beverages,North,1833.68,7
2023-07-22,Store_B,Electronics,West,1660.96,5
2023-07-22,Store_B,Clothing,East,1117.28,6
2023-07-22,Store_B,Home & Garden,East,768.98,6
2023-07-22,Store_B,Sports,West,556.96,6
2023-07-22,Store_B,Food & Beverages,East,1363.95,5
2023-07-22,Store_C,Electronics,North,1377.37,4
2023-07-22,Store_C,Clothing,South,657.3,4
2023-07-22,Store_C,Home & Garden,East,553.19,4
2023-07-22,Store_C,Sports,West,329.64,4
2023-07-22,Store_C,Food & Beverages,North,1024.92,4
2023-07-23,Store_A,Electronics,West,2059.4,6
2023-07-23,Store_A,Clothing,South,1033.59,6
2023-07-23,Store_A,Home & Garden,East,808.82,6
2023-07-23,Store_A,Sports,West,576.54,7
2023-07-23,Store_A,Food & Beverages,East,1154.12,4
2023-07-23,Store_B,Electronics,East,1927.1,6
2023-07-23,Store_B,Clothing,North,734.86,4
2023-07-23,Store_B,Home & Garden,North,568.56,4
2023-07-23,Store_B,Sports,East,482.27,6
2023-07-23,Store_B,Food & Beverages,East,1203.74,5
2023-07-23,Store_C,Electronics,South,1204.71,4
2023-07-23,Store_C,Clothing,South,791.99,4
2023-07-23,Store_C,Home & Garden,North,619.75,5
2023-07-23,Store_C,Sports,North,329.59,4
2023-07-23,Store_C,Food & Beverages,East,790.41,3
2023-07-24,Store_A,Electronics,South,2146.11,7
2023-07-24,Store_A,Clothing,West,1701.05,10
2023-07-24,Store_A,Home & Garden,South,1112.56,9
2023-07-24,Store_A,Sports,North,524.66,6
2023-07-24,Store_A,Food & Beverages,South,2138.72,8
2023-07-24,Store_B,Electronics,South,1691.68,5
2023-07-24,Store_B,Clothing,North,1366.25,8
2023-07-24,Store_B,Home & Garden,East,809.08,6
2023-07-24,Store_B,Sports,West,585.11,7
2023-07-24,Store_B,Food & Beverages,South,1506.04,6
2023-07-24,Store_C,Electronics,East,1454.84,4
2023-07-24,Store_C,Clothing,West,748.23,4
2023-07-24,Store_C,Home & Garden,West,599.66,4
2023-07-24,Store_C,Sports,East,406.9,5
2023-07-24,Store_C,Food & Beverages,West,1345.63,5
2023-07-25,Store_A,Electronics,East,2341.41,7
2023-07-25,Store_A,Clothing,West,1389.03,8
2023-07-25,Store_A,Home & Garden,South,1055.45,8
2023-07-25,Store_A,Sports,South,695.16,8
2023-07-25,Store_A,Food & Beverages,South,2551.85,10
2023-07-25,Store_B,Electronics,South,2636.63,8
2023-07-25,Store_B,Clothing,North,1111.87,6
2023-07-25,Store_B,Home & Garden,West,749.93,6
2023-07-25,Store_B,Sports,East,610.41,7
2023-07-25,Store_B,Food & Beverages,East,1583.05,6
2023-07-25,Store_C,Electronics,North,1524.8,5
2023-07-25,Store_C,Clothing,South,753.53,4
2023-07-25,Store_C,Home & Garden,East,488.46,4
2023-07-25,Store_C,Sports,South,401.32,5
2023-07-25,Store_C,Food & Beverages,West,1508.15,6
2023-07-26,Store_A,Electronics,East,2643.14,8
2023-07-26,Store_A,Clothing,East,1463.93,9
2023-07-26,Store_A,Home & Garden,East,1025.07,8
2023-07-26,Store_A,Sports,North,607.34,7
2023-07-26,Store_A,Food & Beverages,East,2225.89,9
2023-07-26,Store_B,Electronics,South,1875.6,6
2023-07-26,Store_B,Clothing,East,898.78,5
2023-07-26,Store_B,Home & Garden,East,902.96,7
2023-07-26,Store_B,Sports,North,437.55,5
2023-07-26,Store_B,Food & Beverages,South,1590.87,6
2023-07-26,Store_C,Electronics,West,1530.69,5
